2018-07-27 16:34:21.219 INFO  FrameworkServlet 'webmvc': initialization started
2018-07-27 16:34:48.453 INFO  JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@4f66f2dd
2018-07-27 16:34:48.785 INFO  Initializing ExecutorService  'repayHandleExecutor'
2018-07-27 16:34:49.014 INFO  Initializing ExecutorService  'loan7DaiExecutor'
2018-07-27 16:34:49.023 INFO  Initializing ExecutorService  'loanExecutor'
2018-07-27 16:34:49.153 INFO  Initializing ExecutorService  'repayExecutor'
2018-07-27 16:34:52.150 INFO  Initializing ExecutorService  'mallTaskExecutor'
2018-07-27 16:34:52.316 INFO  Mapped URL path [/account/order/residentOrderDelete] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/order/residentOrderDelete.*] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/order/residentOrderDelete/] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/order/residentOrderSave] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/order/residentOrderSave.*] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/order/residentOrderSave/] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/acctTransRepeatSend/index] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/acctTransRepeatSend/index.*] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/acctTransRepeatSend/index/] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/order/residentOrder] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/order/residentOrder.*] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/order/residentOrder/] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/order/residentOrderDetail] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/order/residentOrderDetail.*] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/order/residentOrderDetail/] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/acctTransRepeatSend] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/acctTransRepeatSend.*] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/acctTransRepeatSend/] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/investMature/warm] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/investMature/warm.*] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/investMature/warm/] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/pinting/account/withdrawCash] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/pinting/account/withdrawCash.*] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/pinting/account/withdrawCash/] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/pinting/account/index] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/pinting/account/index.*] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/pinting/account/index/] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/pinting/account/withdrawCashSubmit] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/pinting/account/withdrawCashSubmit.*] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/pinting/account/withdrawCashSubmit/] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/customerWithdraw] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/customerWithdraw.*] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/customerWithdraw/] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/chargeAccount/index] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/chargeAccount/index.*] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/chargeAccount/index/] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/pinting/account/withdrawDetail] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/pinting/account/withdrawDetail.*] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/pinting/account/withdrawDetail/] onto handler 'accountController'
2018-07-27 16:34:52.317 INFO  Mapped URL path [/account/sysReturnMoneyNoticeConfirm] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/sysReturnMoneyNoticeConfirm.*] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/sysReturnMoneyNoticeConfirm/] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/sysReturnMoneyNotice/index] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/sysReturnMoneyNotice/index.*] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/sysReturnMoneyNotice/index/] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/buyMessage/depInvestment/exportXls] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/buyMessage/depInvestment/exportXls.*] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/buyMessage/depInvestment/exportXls/] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/order/stageOrderExportExcel] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/order/stageOrderExportExcel.*] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/order/stageOrderExportExcel/] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/sysReturnMoneyNotice] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/sysReturnMoneyNotice.*] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/sysReturnMoneyNotice/] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/checkError/index] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/checkError/index.*] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/checkError/index/] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/profitLoss/index] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/profitLoss/index.*] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/profitLoss/index/] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/checkError/check] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/checkError/check.*] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/checkError/check/] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/acctTransAllSend] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/acctTransAllSend.*] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/acctTransAllSend/] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/transfer/index] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/transfer/index.*] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/transfer/index/] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/order/indexNormal/getUserInfo] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/order/indexNormal/getUserInfo.*] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/order/indexNormal/getUserInfo/] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/order/indexNormal] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/order/indexNormal.*] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/order/indexNormal/] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/order/exportExcel] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/order/exportExcel.*] onto handler 'accountController'
2018-07-27 16:34:52.318 INFO  Mapped URL path [/account/order/exportExcel/] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/order/index] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/order/index.*] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/order/index/] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/transfer/detail] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/transfer/detail.*] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/transfer/detail/] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/pinting/account/assetsList] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/pinting/account/assetsList.*] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/pinting/account/assetsList/] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/checkJnl/detail] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/checkJnl/detail.*] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/checkJnl/detail/] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/topUp/index] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/topUp/index.*] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/topUp/index/] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/bonus/index] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/bonus/index.*] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/bonus/index/] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/investmentBackSection/exportXls] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/investmentBackSection/exportXls.*] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/investmentBackSection/exportXls/] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/buyMessage/exportXls] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/buyMessage/exportXls.*] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/buyMessage/exportXls/] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/userWithdraw] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/userWithdraw.*] onto handler 'accountController'
2018-07-27 16:34:52.319 INFO  Mapped URL path [/account/userWithdraw/] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/sysAccount/index] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/sysAccount/index.*] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/sysAccount/index/] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/order/toFail] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/order/toFail.*] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/order/toFail/] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/order/reapalCheck] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/order/reapalCheck.*] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/order/reapalCheck/] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/order/processToFail] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/order/processToFail.*] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/order/processToFail/] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/order/orderDetail] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/order/orderDetail.*] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/account/order/orderDetail/] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/buyMessage/dep/exportXls] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/buyMessage/dep/exportXls.*] onto handler 'accountController'
2018-07-27 16:34:52.320 INFO  Mapped URL path [/buyMessage/dep/exportXls/] onto handler 'accountController'
2018-07-27 16:34:52.321 INFO  Mapped URL path [/buyMessage/zan/exportXls] onto handler 'accountController'
2018-07-27 16:34:52.321 INFO  Mapped URL path [/buyMessage/zan/exportXls.*] onto handler 'accountController'
2018-07-27 16:34:52.321 INFO  Mapped URL path [/buyMessage/zan/exportXls/] onto handler 'accountController'
2018-07-27 16:34:52.321 INFO  Mapped URL path [/account/order/stageOrderIndex] onto handler 'accountController'
2018-07-27 16:34:52.321 INFO  Mapped URL path [/account/order/stageOrderIndex.*] onto handler 'accountController'
2018-07-27 16:34:52.321 INFO  Mapped URL path [/account/order/stageOrderIndex/] onto handler 'accountController'
2018-07-27 16:34:52.321 INFO  Mapped URL path [/account/availableClaim] onto handler 'accountController'
2018-07-27 16:34:52.322 INFO  Mapped URL path [/account/availableClaim.*] onto handler 'accountController'
2018-07-27 16:34:52.322 INFO  Mapped URL path [/account/availableClaim/] onto handler 'accountController'
2018-07-27 16:34:52.322 INFO  Mapped URL path [/account/trade/detail] onto handler 'accountTradeController'
2018-07-27 16:34:52.322 INFO  Mapped URL path [/account/trade/detail.*] onto handler 'accountTradeController'
2018-07-27 16:34:52.322 INFO  Mapped URL path [/account/trade/detail/] onto handler 'accountTradeController'
2018-07-27 16:34:52.323 INFO  Mapped URL path [/activity/benison/check] onto handler 'activityController'
2018-07-27 16:34:52.323 INFO  Mapped URL path [/activity/benison/check.*] onto handler 'activityController'
2018-07-27 16:34:52.323 INFO  Mapped URL path [/activity/benison/check/] onto handler 'activityController'
2018-07-27 16:34:52.323 INFO  Mapped URL path [/activity/water/photo] onto handler 'activityController'
2018-07-27 16:34:52.323 INFO  Mapped URL path [/activity/water/photo.*] onto handler 'activityController'
2018-07-27 16:34:52.323 INFO  Mapped URL path [/activity/water/photo/] onto handler 'activityController'
2018-07-27 16:34:52.323 INFO  Mapped URL path [/activity/water/check] onto handler 'activityController'
2018-07-27 16:34:52.323 INFO  Mapped URL path [/activity/water/check.*] onto handler 'activityController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/activity/water/check/] onto handler 'activityController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/activity/benison/list] onto handler 'activityController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/activity/benison/list.*] onto handler 'activityController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/activity/benison/list/] onto handler 'activityController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/activity/water/list] onto handler 'activityController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/activity/water/list.*] onto handler 'activityController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/activity/water/list/] onto handler 'activityController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/userActivityLucky/index] onto handler 'activityLuckyDrawDetailController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/userActivityLucky/index.*] onto handler 'activityLuckyDrawDetailController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/userActivityLucky/index/] onto handler 'activityLuckyDrawDetailController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/activityLucky/index] onto handler 'activityLuckyDrawDetailController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/activityLucky/index.*] onto handler 'activityLuckyDrawDetailController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/activityLucky/index/] onto handler 'activityLuckyDrawDetailController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/userActivityLucky/exportXls] onto handler 'activityLuckyDrawDetailController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/userActivityLucky/exportXls.*] onto handler 'activityLuckyDrawDetailController'
2018-07-27 16:34:52.324 INFO  Mapped URL path [/userActivityLucky/exportXls/] onto handler 'activityLuckyDrawDetailController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/adEffect/index] onto handler 'adEffectController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/adEffect/index.*] onto handler 'adEffectController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/adEffect/index/] onto handler 'adEffectController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/statistics/agentUser/performance] onto handler 'agentController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/statistics/agentUser/performance.*] onto handler 'agentController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/statistics/agentUser/performance/] onto handler 'agentController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/statistics/agent/index] onto handler 'agentController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/statistics/agent/index.*] onto handler 'agentController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/statistics/agent/index/] onto handler 'agentController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/statistics/agent/agentUser] onto handler 'agentController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/statistics/agent/agentUser.*] onto handler 'agentController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/statistics/agent/agentUser/] onto handler 'agentController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/statistics/agent/conciseIndex] onto handler 'agentController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/statistics/agent/conciseIndex.*] onto handler 'agentController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/statistics/agent/conciseIndex/] onto handler 'agentController'
2018-07-27 16:34:52.325 INFO  Mapped URL path [/annualMeetingEmployee/xls] onto handler 'annualMeetingEmployeeController'
2018-07-27 16:34:52.326 INFO  Mapped URL path [/annualMeetingEmployee/xls.*] onto handler 'annualMeetingEmployeeController'
2018-07-27 16:34:52.326 INFO  Mapped URL path [/annualMeetingEmployee/xls/] onto handler 'annualMeetingEmployeeController'
2018-07-27 16:34:52.326 INFO  Mapped URL path [/annualMeetingEmployee/annualMeeting/index] onto handler 'annualMeetingEmployeeController'
2018-07-27 16:34:52.326 INFO  Mapped URL path [/annualMeetingEmployee/annualMeeting/index.*] onto handler 'annualMeetingEmployeeController'
2018-07-27 16:34:52.326 INFO  Mapped URL path [/annualMeetingEmployee/annualMeeting/index/] onto handler 'annualMeetingEmployeeController'
2018-07-27 16:34:52.326 INFO  Mapped URL path [/annualMeetingEmployee/readExcel] onto handler 'annualMeetingEmployeeController'
2018-07-27 16:34:52.326 INFO  Mapped URL path [/annualMeetingEmployee/readExcel.*] onto handler 'annualMeetingEmployeeController'
2018-07-27 16:34:52.326 INFO  Mapped URL path [/annualMeetingEmployee/readExcel/] onto handler 'annualMeetingEmployeeController'
2018-07-27 16:34:52.326 INFO  Mapped URL path [/annualMeetingEmployee/revert] onto handler 'annualMeetingEmployeeController'
2018-07-27 16:34:52.326 INFO  Mapped URL path [/annualMeetingEmployee/revert.*] onto handler 'annualMeetingEmployeeController'
2018-07-27 16:34:52.326 INFO  Mapped URL path [/annualMeetingEmployee/revert/] onto handler 'annualMeetingEmployeeController'
2018-07-27 16:34:52.326 INFO  Mapped URL path [/app/active/activeModify] onto handler 'appActiveController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/active/activeModify.*] onto handler 'appActiveController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/active/activeModify/] onto handler 'appActiveController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/active/index] onto handler 'appActiveController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/active/index.*] onto handler 'appActiveController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/active/index/] onto handler 'appActiveController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/active/activeDelete] onto handler 'appActiveController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/active/activeDelete.*] onto handler 'appActiveController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/active/activeDelete/] onto handler 'appActiveController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/active/activeDetail] onto handler 'appActiveController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/active/activeDetail.*] onto handler 'appActiveController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/active/activeDetail/] onto handler 'appActiveController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/deleteNotice] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/deleteNotice.*] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/deleteNotice/] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/addNotice] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/addNotice.*] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/addNotice/] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/add_notice_page] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/add_notice_page.*] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/add_notice_page/] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/index] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/index.*] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/index/] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/detail] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/detail.*] onto handler 'appNoticeController'
2018-07-27 16:34:52.327 INFO  Mapped URL path [/app/notice/detail/] onto handler 'appNoticeController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/addVersion] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/addVersion.*] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/addVersion/] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/index] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/index.*] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/index/] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/deleteVersion] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/deleteVersion.*] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/deleteVersion/] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/detail] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/detail.*] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/detail/] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/apkFileUpload] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/apkFileUpload.*] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/apkFileUpload/] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/add_version_page] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/add_version_page.*] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/add_version_page/] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/updateVersion] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/updateVersion.*] onto handler 'appVersionController'
2018-07-27 16:34:52.328 INFO  Mapped URL path [/app/version/updateVersion/] onto handler 'appVersionController'
2018-07-27 16:34:52.329 INFO  Mapped URL path [/ascription/user_info] onto handler 'ascriptionController'
2018-07-27 16:34:52.329 INFO  Mapped URL path [/ascription/user_info.*] onto handler 'ascriptionController'
2018-07-27 16:34:52.329 INFO  Mapped URL path [/ascription/user_info/] onto handler 'ascriptionController'
2018-07-27 16:34:52.329 INFO  Mapped URL path [/ascription/detail] onto handler 'ascriptionController'
2018-07-27 16:34:52.329 INFO  Mapped URL path [/ascription/detail.*] onto handler 'ascriptionController'
