2018-08-02 17:26:29.163 INFO  FrameworkServlet 'remote': initialization started
2018-08-02 17:28:36.637 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:36.664 INFO  读取缓存数据开始，cachekey：newsservice_currentnews_object_bgw_news_3
2018-08-02 17:28:36.664 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:36.690 INFO  读取缓存数据——没有缓存数据，cachekey：newsservice_currentnews_object_bgw_news_3
2018-08-02 17:28:36.709 INFO  添加缓存redisCacheKey数据，cacheMethod：redis_cache_newsservice_currentnews，cachekey：newsservice_currentnews_object_bgw_news_3，expire：300
2018-08-02 17:28:36.709 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:36.739 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:36.761 INFO  ======交易[News-CurrentNews]：执行结束======
2018-08-02 17:28:36.761 INFO  ======响应报文[耗时：124毫秒]======
2018-08-02 17:28:36.765 INFO  ======交易[News-CurrentNews]：开始执行======
2018-08-02 17:28:36.765 INFO  读取缓存数据，cacheMethod：redis_cache_newsservice_currentnews
2018-08-02 17:28:36.765 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:36.786 INFO  读取缓存数据开始，cachekey：newsservice_currentnews_object_bgw_wfans_activity_3
2018-08-02 17:28:36.786 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:36.807 INFO  读取缓存数据——没有缓存数据，cachekey：newsservice_currentnews_object_bgw_wfans_activity_3
2018-08-02 17:28:36.891 INFO  添加缓存redisCacheKey数据，cacheMethod：redis_cache_newsservice_currentnews，cachekey：newsservice_currentnews_object_bgw_wfans_activity_3，expire：300
2018-08-02 17:28:36.891 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:36.922 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:36.945 INFO  ======交易[News-CurrentNews]：执行结束======
2018-08-02 17:28:36.945 INFO  ======响应报文[耗时：180毫秒]======
2018-08-02 17:28:36.951 INFO  ======交易[BannerConfig-getList]：开始执行======
2018-08-02 17:28:36.954 INFO  读取缓存数据，cacheMethod：redis_cache_bannerconfigfacade_getlist
2018-08-02 17:28:36.954 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:36.978 INFO  读取缓存数据开始，cachekey：bannerconfigfacade_getlist_object_gen
2018-08-02 17:28:36.978 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:37.001 INFO  读取缓存数据——没有缓存数据，cachekey：bannerconfigfacade_getlist_object_gen
2018-08-02 17:28:37.072 INFO  添加缓存redisCacheKey数据，cacheMethod：redis_cache_bannerconfigfacade_getlist，cachekey：bannerconfigfacade_getlist_object_gen，expire：300
2018-08-02 17:28:37.072 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:37.097 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:37.120 INFO  ======交易[BannerConfig-getList]：执行结束======
2018-08-02 17:28:37.121 INFO  ======响应报文[耗时：169毫秒]======
2018-08-02 17:28:49.599 INFO  ======交易[User-QueryAgentViewConfig]：开始执行======
2018-08-02 17:28:49.664 INFO  ======交易[User-QueryAgentViewConfig]：执行结束======
2018-08-02 17:28:49.664 INFO  ======响应报文[耗时：65毫秒]======
2018-08-02 17:28:50.821 INFO  ======交易[Home-RedPacketAmount]：开始执行======
2018-08-02 17:28:50.822 INFO  读取缓存数据，cacheMethod：redis_cache_home_redpacketamount
2018-08-02 17:28:50.822 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:50.996 INFO  读取缓存数据开始，cachekey：home_redpacketamount_object_pc
2018-08-02 17:28:50.996 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:51.102 INFO  读取缓存数据成功，cachekey：home_redpacketamount_object_pc
2018-08-02 17:28:51.102 INFO  ======交易[Home-RedPacketAmount]：执行结束======
2018-08-02 17:28:51.102 INFO  ======响应报文[耗时：280毫秒]======
2018-08-02 17:28:53.177 INFO  ======交易[Home-RedPacketAmount]：开始执行======
2018-08-02 17:28:53.177 INFO  读取缓存数据，cacheMethod：redis_cache_home_redpacketamount
2018-08-02 17:28:53.177 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:53.199 INFO  读取缓存数据开始，cachekey：home_redpacketamount_object_pc
2018-08-02 17:28:53.199 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:53.220 INFO  读取缓存数据成功，cachekey：home_redpacketamount_object_pc
2018-08-02 17:28:53.220 INFO  ======交易[Home-RedPacketAmount]：执行结束======
2018-08-02 17:28:53.220 INFO  ======响应报文[耗时：43毫秒]======
2018-08-02 17:28:53.542 INFO  ======交易[BannerConfig-QueryBanner]：开始执行======
2018-08-02 17:28:53.656 INFO  ======交易[BannerConfig-QueryBanner]：执行结束======
2018-08-02 17:28:53.656 INFO  ======响应报文[耗时：114毫秒]======
2018-08-02 17:28:53.660 INFO  ======交易[SWxUtil-GetTokenAndTicket]：开始执行======
2018-08-02 17:28:53.671 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:53.801 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:53.927 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:53.948 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:54.078 INFO  s-accessToken:12_A_aZV23Ix4fIYTOnqx8AF2gJkMTaRSui3EQCH9lT7zYMUNIPy7IIPBaJrQ-Ecqv65M_ejoe22hq__atwd7X7b0d6W-k8hThy51MKAnJqhf3IIZ3S-Aq0CzXzX14DRYeAHAQEL
2018-08-02 17:28:54.278 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:54.368 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:54.399 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:54.421 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:54.443 INFO  s-ticket:kgt8ON7yVITDhtdwci0qedudNg3RnGzxUqioJRvBrORiD8pwANLfaPx-1sQOEh5iE-NCHOt786o17L_v7okqJA
2018-08-02 17:28:54.443 INFO  ======交易[SWxUtil-GetTokenAndTicket]：执行结束======
2018-08-02 17:28:54.443 INFO  ======响应报文[耗时：783毫秒]======
2018-08-02 17:28:54.453 INFO  ======交易[SWxUtil-GetTokenAndTicket]：开始执行======
2018-08-02 17:28:54.453 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:54.600 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:54.660 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:54.680 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:54.702 INFO  s-accessToken:12_A_aZV23Ix4fIYTOnqx8AF2gJkMTaRSui3EQCH9lT7zYMUNIPy7IIPBaJrQ-Ecqv65M_ejoe22hq__atwd7X7b0d6W-k8hThy51MKAnJqhf3IIZ3S-Aq0CzXzX14DRYeAHAQEL
2018-08-02 17:28:54.702 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:54.722 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:54.756 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:54.891 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:28:54.947 INFO  s-ticket:kgt8ON7yVITDhtdwci0qedudNg3RnGzxUqioJRvBrORiD8pwANLfaPx-1sQOEh5iE-NCHOt786o17L_v7okqJA
2018-08-02 17:28:54.947 INFO  ======交易[SWxUtil-GetTokenAndTicket]：执行结束======
2018-08-02 17:28:54.947 INFO  ======响应报文[耗时：494毫秒]======
2018-08-02 17:29:21.378 INFO  ======交易[User-Login]：开始执行======
2018-08-02 17:29:21.570 INFO  login method cookieMaxAge：432000
2018-08-02 17:29:21.635 INFO  ======交易[User-Login]：执行结束======
2018-08-02 17:29:21.635 INFO  ======响应报文[耗时：257毫秒]======
2018-08-02 17:29:21.644 INFO  ======交易[ActiveUserRecord-AddRecord]：开始执行======
2018-08-02 17:29:21.875 INFO  ======交易[ActiveUserRecord-AddRecord]：执行结束======
2018-08-02 17:29:21.875 INFO  ======响应报文[耗时：231毫秒]======
2018-08-02 17:29:21.900 INFO  ======交易[UserMainOperation-UserMainOperationAdd]：开始执行======
2018-08-02 17:29:22.047 INFO  ======交易[UserMainOperation-UserMainOperationAdd]：执行结束======
2018-08-02 17:29:22.047 INFO  ======响应报文[耗时：147毫秒]======
2018-08-02 17:29:22.091 INFO  ======交易[Home-RedPacketAmount]：开始执行======
2018-08-02 17:29:22.091 INFO  读取缓存数据，cacheMethod：redis_cache_home_redpacketamount
2018-08-02 17:29:22.091 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:22.115 INFO  读取缓存数据开始，cachekey：home_redpacketamount_object_pc
2018-08-02 17:29:22.116 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:22.138 INFO  读取缓存数据成功，cachekey：home_redpacketamount_object_pc
2018-08-02 17:29:22.138 INFO  ======交易[Home-RedPacketAmount]：执行结束======
2018-08-02 17:29:22.138 INFO  ======响应报文[耗时：47毫秒]======
2018-08-02 17:29:22.143 INFO  ======交易[Home-InfoQuery]：开始执行======
2018-08-02 17:29:22.144 INFO  读取缓存数据，cacheMethod：redis_cache_home_infoquery
2018-08-02 17:29:22.144 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:22.165 INFO  读取缓存数据开始，cachekey：home_infoquery_object_pc
2018-08-02 17:29:22.165 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:22.468 INFO  读取缓存数据成功，cachekey：home_infoquery_object_pc
2018-08-02 17:29:22.468 INFO  ======交易[Home-InfoQuery]：执行结束======
2018-08-02 17:29:22.468 INFO  ======响应报文[耗时：324毫秒]======
2018-08-02 17:29:22.478 INFO  ======交易[News-CurrentNews]：开始执行======
2018-08-02 17:29:22.478 INFO  读取缓存数据，cacheMethod：redis_cache_newsservice_currentnews
2018-08-02 17:29:22.478 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:22.508 INFO  读取缓存数据开始，cachekey：newsservice_currentnews_object_bgw_notice_4
2018-08-02 17:29:22.508 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:22.771 INFO  读取缓存数据成功，cachekey：newsservice_currentnews_object_bgw_notice_4
2018-08-02 17:29:22.819 INFO  ======交易[News-CurrentNews]：执行结束======
2018-08-02 17:29:22.820 INFO  ======响应报文[耗时：341毫秒]======
2018-08-02 17:29:22.823 INFO  ======交易[News-CurrentNews]：开始执行======
2018-08-02 17:29:22.823 INFO  读取缓存数据，cacheMethod：redis_cache_newsservice_currentnews
2018-08-02 17:29:22.823 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:22.845 INFO  读取缓存数据开始，cachekey：newsservice_currentnews_object_bgw_company_dynamic_3
2018-08-02 17:29:22.846 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:23.111 INFO  读取缓存数据成功，cachekey：newsservice_currentnews_object_bgw_company_dynamic_3
2018-08-02 17:29:23.111 INFO  ======交易[News-CurrentNews]：执行结束======
2018-08-02 17:29:23.111 INFO  ======响应报文[耗时：288毫秒]======
2018-08-02 17:29:23.113 INFO  ======交易[News-CurrentNews]：开始执行======
2018-08-02 17:29:23.114 INFO  读取缓存数据，cacheMethod：redis_cache_newsservice_currentnews
2018-08-02 17:29:23.114 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:23.137 INFO  读取缓存数据开始，cachekey：newsservice_currentnews_object_bgw_news_3
2018-08-02 17:29:23.137 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:23.180 INFO  读取缓存数据成功，cachekey：newsservice_currentnews_object_bgw_news_3
2018-08-02 17:29:23.180 INFO  ======交易[News-CurrentNews]：执行结束======
2018-08-02 17:29:23.180 INFO  ======响应报文[耗时：66毫秒]======
2018-08-02 17:29:23.184 INFO  ======交易[News-CurrentNews]：开始执行======
2018-08-02 17:29:23.185 INFO  读取缓存数据，cacheMethod：redis_cache_newsservice_currentnews
2018-08-02 17:29:23.185 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:23.205 INFO  读取缓存数据开始，cachekey：newsservice_currentnews_object_bgw_wfans_activity_3
2018-08-02 17:29:23.206 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:23.571 INFO  读取缓存数据成功，cachekey：newsservice_currentnews_object_bgw_wfans_activity_3
2018-08-02 17:29:23.571 INFO  ======交易[News-CurrentNews]：执行结束======
2018-08-02 17:29:23.571 INFO  ======响应报文[耗时：387毫秒]======
2018-08-02 17:29:23.575 INFO  ======交易[BannerConfig-getList]：开始执行======
2018-08-02 17:29:23.576 INFO  读取缓存数据，cacheMethod：redis_cache_bannerconfigfacade_getlist
2018-08-02 17:29:23.576 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:23.597 INFO  读取缓存数据开始，cachekey：bannerconfigfacade_getlist_object_gen
2018-08-02 17:29:23.597 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:23.626 INFO  读取缓存数据成功，cachekey：bannerconfigfacade_getlist_object_gen
2018-08-02 17:29:23.626 INFO  ======交易[BannerConfig-getList]：执行结束======
2018-08-02 17:29:23.627 INFO  ======响应报文[耗时：51毫秒]======
2018-08-02 17:29:46.331 INFO  ======交易[User-AddUserAddress]：开始执行======
2018-08-02 17:29:46.467 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:29:46.489 INFO  >>>入用户地址队列数据:{"address":"XXXX内网IP","userId":2000061}<<<
2018-08-02 17:29:46.489 INFO  ======交易[User-AddUserAddress]：执行结束======
2018-08-02 17:29:46.489 INFO  ======响应报文[耗时：158毫秒]======
2018-08-02 17:30:26.529 INFO  ======交易[Home-RedPacketAmount]：开始执行======
2018-08-02 17:30:26.529 INFO  读取缓存数据，cacheMethod：redis_cache_home_redpacketamount
2018-08-02 17:30:26.529 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:30:26.589 INFO  读取缓存数据开始，cachekey：home_redpacketamount_object_pc
2018-08-02 17:30:26.589 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:30:26.730 INFO  读取缓存数据成功，cachekey：home_redpacketamount_object_pc
2018-08-02 17:30:26.730 INFO  ======交易[Home-RedPacketAmount]：执行结束======
2018-08-02 17:30:26.731 INFO  ======响应报文[耗时：201毫秒]======
2018-08-02 17:30:26.734 INFO  ======交易[Home-InfoQuery]：开始执行======
2018-08-02 17:30:26.734 INFO  读取缓存数据，cacheMethod：redis_cache_home_infoquery
2018-08-02 17:30:26.734 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:30:26.873 INFO  读取缓存数据开始，cachekey：home_infoquery_object_pc
2018-08-02 17:30:26.873 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:30:26.899 INFO  读取缓存数据成功，cachekey：home_infoquery_object_pc
2018-08-02 17:30:26.899 INFO  ======交易[Home-InfoQuery]：执行结束======
2018-08-02 17:30:26.899 INFO  ======响应报文[耗时：165毫秒]======
2018-08-02 17:30:26.901 INFO  ======交易[News-CurrentNews]：开始执行======
2018-08-02 17:30:26.901 INFO  读取缓存数据，cacheMethod：redis_cache_newsservice_currentnews
2018-08-02 17:30:26.902 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:30:27.038 INFO  读取缓存数据开始，cachekey：newsservice_currentnews_object_bgw_notice_4
2018-08-02 17:30:27.038 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:30:27.522 INFO  读取缓存数据成功，cachekey：newsservice_currentnews_object_bgw_notice_4
2018-08-02 17:30:27.653 INFO  ======交易[News-CurrentNews]：执行结束======
2018-08-02 17:30:27.653 INFO  ======响应报文[耗时：752毫秒]======
2018-08-02 17:30:27.655 INFO  ======交易[News-CurrentNews]：开始执行======
2018-08-02 17:30:27.656 INFO  读取缓存数据，cacheMethod：redis_cache_newsservice_currentnews
2018-08-02 17:30:27.656 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:30:27.797 INFO  读取缓存数据开始，cachekey：newsservice_currentnews_object_bgw_company_dynamic_3
2018-08-02 17:30:27.798 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:30:27.973 INFO  读取缓存数据成功，cachekey：newsservice_currentnews_object_bgw_company_dynamic_3
2018-08-02 17:30:27.973 INFO  ======交易[News-CurrentNews]：执行结束======
2018-08-02 17:30:27.974 INFO  ======响应报文[耗时：318毫秒]======
2018-08-02 17:30:27.977 INFO  ======交易[News-CurrentNews]：开始执行======
2018-08-02 17:30:27.977 INFO  读取缓存数据，cacheMethod：redis_cache_newsservice_currentnews
2018-08-02 17:30:27.977 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:30:28.035 INFO  读取缓存数据开始，cachekey：newsservice_currentnews_object_bgw_news_3
2018-08-02 17:30:28.035 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:30:28.081 INFO  读取缓存数据成功，cachekey：newsservice_currentnews_object_bgw_news_3
2018-08-02 17:30:28.081 INFO  ======交易[News-CurrentNews]：执行结束======
2018-08-02 17:30:28.081 INFO  ======响应报文[耗时：104毫秒]======
2018-08-02 17:30:28.084 INFO  ======交易[News-CurrentNews]：开始执行======
2018-08-02 17:30:28.085 INFO  读取缓存数据，cacheMethod：redis_cache_newsservice_currentnews
2018-08-02 17:30:28.085 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:30:28.108 INFO  读取缓存数据开始，cachekey：newsservice_currentnews_object_bgw_wfans_activity_3
2018-08-02 17:30:28.108 INFO  当前redis服务：[114.215.203.101:6379]
2018-08-02 17:30:28.438 INFO  读取缓存数据成功，cachekey：newsservice_currentnews_object_bgw_wfans_activity_3
2018-08-02 17:30:28.438 INFO  ======交易[News-CurrentNews]：执行结束======
2018-08-02 17:30:28.438 INFO  ======响应报文[耗时：354毫秒]======
2018-08-02 17:30:28.441 INFO  ======交易[BannerConfig-getList]：开始执行======
2018-08-02 17:30:28.441 INFO  读取缓存数据，cacheMethod：redis_cache_bannerconfigfacade_getlist
